run_id,benchmark,sf,query,storage,n_reps,min_ms,avg_ms,elapsed_s,num_samples,num_steady_samples,avg_power_w,max_power_w,max_mem_mb,avg_gpu_util,max_gpu_util,energy_j,avg_cpu_pkg_w,avg_cpu_dram_w,cpu_energy_j,status
clickbench_sf5_q16,clickbench,5,q16,gpu,477,21,21.6,22.56,279,231,122.5,137.9,15697,52.8,62,2.6,111.4,1.8,2.3,OK
clickbench_sf5_q17,clickbench,5,q17,gpu,477,21,21.4,22.57,278,244,121.1,137.1,15697,55.6,95,2.5,110.8,1.8,2.3,OK
clickbench_sf5_q19,clickbench,5,q19,gpu,100,0,0.0,5.09,59,57,99.7,181.7,15691,40.8,98,0.0,110.7,1.8,0.0,OK
clickbench_sf5_q20,clickbench,5,q20,gpu,218,46,46.1,17.32,221,186,238.8,246.6,15693,98.1,99,11.0,110.8,1.8,5.1,OK
clickbench_sf5_q21,clickbench,5,q21,gpu,213,46,46.7,17.15,220,175,244.7,247.7,15695,98.6,99,11.3,110.7,1.8,5.1,OK
clickbench_sf5_q22,clickbench,5,q22,gpu,228,44,44.3,17.59,224,189,227.0,235.2,15693,96.7,98,10.0,111.1,1.8,4.9,OK
clickbench_sf5_q23,clickbench,5,q23,gpu,218,46,46.1,17.32,221,220,215.8,251.1,15691,82.4,99,9.9,111.0,1.8,5.1,OK
clickbench_sf5_q24,clickbench,5,q24,gpu,417,23,24.1,21.79,272,234,114.2,133.9,15691,48.3,71,2.6,110.9,1.8,2.6,OK
clickbench_sf5_q25,clickbench,5,q25,gpu,218,45,46.1,17.67,226,188,121.2,140.7,15691,68.0,75,5.5,110.8,1.8,5.0,OK
clickbench_sf5_q26,clickbench,5,q26,gpu,304,33,33.3,19.59,246,210,116.2,135.1,15691,55.3,59,3.8,110.7,1.8,3.7,OK
clickbench_sf5_q29,clickbench,5,q29,gpu,3334,3,3.0,81.24,988,945,154.1,163.2,15693,80.0,82,0.5,-3272.2,1.8,-9.8,OK
clickbench_sf5_q30,clickbench,5,q30,gpu,1667,6,6.0,45.01,537,492,173.1,174.6,15699,95.5,96,1.0,111.0,1.8,0.7,OK
clickbench_sf5_q31,clickbench,5,q31,gpu,910,10,10.2,29.97,365,327,172.0,174.2,15699,95.4,96,1.7,110.9,1.8,1.1,OK
clickbench_sf5_q32,clickbench,5,q32,gpu,99,85,87.6,13.79,176,124,145.7,149.6,15697,68.4,73,12.4,110.9,1.8,9.4,OK
clickbench_sf5_q33,clickbench,5,q33,gpu,110,91,92.3,15.44,200,157,84.6,112.1,15697,27.8,29,7.7,110.4,1.8,10.1,OK
clickbench_sf5_q34,clickbench,5,q34,gpu,112,91,92.6,15.69,203,151,83.6,87.1,15697,25.6,29,7.6,110.4,1.8,10.0,OK
clickbench_sf5_q35,clickbench,5,q35,gpu,5000,2,2.0,103.48,1214,1173,181.0,183.0,15697,97.0,97,0.4,110.8,1.8,0.2,OK
clickbench_sf5_q36,clickbench,5,q36,gpu,10000,1,1.0,195.28,2270,2227,183.6,186.4,15691,97.0,97,0.2,110.5,1.8,0.1,OK
clickbench_sf5_q37,clickbench,5,q37,gpu,10000,1,1.0,195.23,2266,2225,184.0,188.7,15691,97.0,97,0.2,110.6,1.8,0.1,OK
clickbench_sf5_q38,clickbench,5,q38,gpu,100,0,0.0,5.20,60,57,102.6,188.8,15691,45.6,97,0.0,110.6,1.9,0.0,OK
clickbench_sf5_q39,clickbench,5,q39,gpu,100,0,0.0,5.07,61,22,173.0,185.8,15691,95.9,97,0.0,111.3,1.8,0.0,OK
clickbench_sf5_q40,clickbench,5,q40,gpu,100,0,0.0,5.10,61,61,107.0,189.7,15691,66.9,97,0.0,110.3,1.8,0.0,OK
clickbench_sf5_q41,clickbench,5,q41,gpu,100,0,0.0,5.09,61,60,107.3,189.0,15691,45.3,97,0.0,110.5,1.9,0.0,OK
